Serial Number,Defect Status,Date,Time,Month,Week,Week #,Operator,Operation,Station,Table,Location,Latitude,Gore,Type,Film Type,SubProcess,Condition,Criteria,Disposition,MRB Disposition,Comment
TK-870,Closed,2014-07-24,19:35:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,20_ALL,0,20,PS,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,RESEAL,,
TK-872,Closed,2014-07-24,19:41:00,July 2014,30,4,103216,SEALING - OP 40,SEALING TABLE 2,2,47_23A,23,47,PS,PE01,GORE SEALS,FILM DAMAGE,HOLE OR YIELDING INSIDE GAS EDGE ON GORE FILM (MACHINE DAMAGE),RESEAL,,Had to cut back to 46 because there was a hole in seal 47
TK-870,Closed,2014-07-24,19:50:00,July 2014,30,4,103226,SEALING - OP 40,SEALING TABLE 1,1,21_01A,1,21,PS,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
TK-870,Closed,2014-07-24,21:41:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,21_28B,-28,21,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
TK-870,Closed,2014-07-24,22:06:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,24_ALL,0,24,PS,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,RESEAL,,
TK-871,Closed,2014-07-24,22:20:00,July 2014,30,4,103301,SEALING - OP 40,SEALING TABLE 4,4,B23_ALL,0,23,PB,PE01,GORE SEALS,DEEP SCISSOR CUT,OPERATOR CUT PAST THE SEAL WHEN TRIMMING FILM,CUT OFF,,cut back to seal 21
TK-870,Closed,2014-07-24,22:29:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,24_ALL,0,24,PS,PE01,GORE SEALS,FAILED RESEAL,DEFECT PERSISTS AFTER RESEAL OR SUBSEQUENT SEAL DEFECT REQUIRES A NEW SEAL,CUT OFF,,
TK-870,Closed,2014-07-25,00:22:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,24_ALL,0,24,PS,PE01,GORE SEALS,FAILED RESEAL,DEFECT PERSISTS AFTER RESEAL OR SUBSEQUENT SEAL DEFECT REQUIRES A NEW SEAL,CUT OFF,,cut back to 22
TK-870,Closed,2014-07-25,01:59:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,22_35B,-35,22,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-870,Closed,2014-07-25,02:00:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,22_35A,35,22,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-870,Closed,2014-07-25,02:01:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,22_36A,36,22,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-870,Closed,2014-07-25,02:14:00,July 2014,30,4,103675,SEALING - OP 40,SEALING TABLE 1,1,23_ALL,0,23,PS,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,RESEAL,,
TK-868,Closed,2014-07-25,06:25:00,July 2014,30,4,102533,SEALING - OP 40,SEALING TABLE 1,1,01_36A,36,1,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-872,Closed,2014-07-25,08:37:00,July 2014,30,4,103383,SEALING - OP 40,SEALING TABLE 2,2,43_29B,-29,43,PS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-871,Closed,2014-07-25,08:48:00,July 2014,30,4,103627,SEALING - OP 40,SEALING TABLE 4,4,B20_03B,-3,20,PB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
TK-871,Closed,2014-07-25,08:50:00,July 2014,30,4,102351,SEALING - OP 40,SEALING TABLE 4,4,B20_ALL,0,20,PB,PE01,GORE SEALS,DEEP SCISSOR CUT,OPERATOR CUT WITHIN 0.10 IN OF THE GAS SEAL WHEN TRIMMING FILM,RESEAL,,the backup tape was cut resulting in balloon cut
TK-871,Closed,2014-07-25,08:53:00,July 2014,30,4,103627,SEALING - OP 40,SEALING TABLE 4,4,B20_00B,0,20,PB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
TK-871,Closed,2014-07-25,08:54:00,July 2014,30,4,103627,SEALING - OP 40,SEALING TABLE 4,4,B20_01A,1,20,PB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
TK-871,Closed,2014-07-25,09:14:00,July 2014,30,4,103627,SEALING - OP 40,SEALING TABLE 4,4,B20_33A,33,20,PB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
TK-871,Closed,2014-07-25,10:24:00,July 2014,30,4,103627,SEALING - OP 40,SEALING TABLE 4,4,B24_ALL,0,24,PB,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,RESEAL,,
TK-871,Closed,2014-07-25,11:03:00,July 2014,30,4,103627,SEALING - OP 40,SEALING TABLE 4,4,B27_ALL,0,27,PB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-870,Closed,2014-07-25,11:26:00,July 2014,30,4,102533,SEALING - OP 40,SEALING TABLE 1,1,25_07B,-7,25,PS,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
TK-870,Closed,2014-07-25,11:27:00,July 2014,30,4,102533,SEALING - OP 40,SEALING TABLE 1,1,26_07A,7,26,PS,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
TK-870,Closed,2014-07-25,11:28:00,July 2014,30,4,102533,SEALING - OP 40,SEALING TABLE 1,1,26_16B,-16,26,PS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,cut back to seal 24 due to reseal already done on 25 new flags on 26 and 25
TK-870,Closed,2014-07-25,11:29:00,July 2014,30,4,102533,SEALING - OP 40,SEALING TABLE 1,1,24_13A,13,24,PS,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,RESEAL,,
TK-870,Closed,2014-07-25,11:30:00,July 2014,30,4,102533,SEALING - OP 40,SEALING TABLE 1,1,24_13A,13,24,PS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,
TK-870,Closed,2014-07-25,11:31:00,July 2014,30,4,102533,SEALING - OP 40,SEALING TABLE 1,1,23_34A,34,23,PS,PE01,GORE SEALS,SEAL ON SEAL,RESEAL RUNS OVER ORIGINAL SEAL,CUT OFF,,
TK-870,Closed,2014-07-25,11:56:00,July 2014,30,4,102533,SEALING - OP 40,SEALING TABLE 1,1,23_34A,34,23,PS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,cut back to 21 due to 22 already being a reseal replaced flags 22 and 23
TK-873,Closed,2014-07-25,13:00:00,July 2014,30,4,103376,SEALING - OP 40,SEALING TABLE 2,2,B02_16A,16,2,PB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-003,Closed,2014-07-25,13:18:00,July 2014,30,4,103441,SEALING - OP 40,SEALING TABLE 5,5,28_ALL,0,28,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-003,Closed,2014-07-25,13:40:00,July 2014,30,4,101501,SEALING - OP 40,SEALING TABLE 5,5,28_42A,42,28,QS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-872,Closed,2014-07-25,13:47:00,July 2014,30,4,102494,FINISHING - OP 45,SEALING TABLE 2,2,B36_35A,35,36,PB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-871,Closed,2014-07-25,13:49:00,July 2014,30,4,102351,SEALING - OP 40,SEALING TABLE 4,4,B32_35A,35,32,PB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-871,Closed,2014-07-25,15:19:00,July 2014,30,4,101501,SEALING - OP 40,SEALING TABLE 4,4,B38_00B,0,38,PB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
TK-873,Closed,2014-07-25,16:22:00,July 2014,30,4,103376,SEALING - OP 40,SEALING TABLE 2,2,B24_ALL,0,24,PB,PE01,GORE SEALS,FAILED RESEAL,DEFECT PERSISTS AFTER RESEAL OR SUBSEQUENT SEAL DEFECT REQUIRES A NEW SEAL,CUT OFF,,
TK-873,Closed,2014-07-25,16:23:00,July 2014,30,4,103376,SEALING - OP 40,SEALING TABLE 2,2,B23_32B,-32,23,PB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-873,Closed,2014-07-25,16:24:00,July 2014,30,4,103376,SEALING - OP 40,SEALING TABLE 2,2,B23_33B,-33,23,PB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-874,Closed,2014-07-25,18:19:00,July 2014,30,4,103269,SEALING - OP 40,SEALING TABLE 3,3,B28_34A,34,28,PB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-874,Closed,2014-07-25,19:02:00,July 2014,30,4,103269,SEALING - OP 40,SEALING TABLE 3,3,B31_36A,36,31,PB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-874,Closed,2014-07-25,20:56:00,July 2014,30,4,103269,SEALING - OP 40,SEALING TABLE 3,3,B40_32A,32,40,PB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-874,Closed,2014-07-25,21:38:00,July 2014,30,4,103269,SEALING - OP 40,SEALING TABLE 3,3,B44_17B,-17,44,PB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-873,Closed,2014-07-25,22:25:00,July 2014,30,4,103216,SEALING - OP 40,SEALING TABLE 2,2,01_27A,27,1,PS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
TK-871,Closed,2014-07-25,23:32:00,July 2014,30,4,103301,SEALING - OP 40,SEALING TABLE 4,4,03_ALL,0,3,PS,PE01,GORE SEALS,REPEATING DEFECT,SEAL DEFECT REPEATS THROUGHOUT THE COURSE OF THE SEAL,RESEAL,,
TK-874,Closed,2014-07-26,00:12:00,July 2014,30,4,103269,SEALING - OP 40,SEALING TABLE 3,3,B48_00A,0,48,PB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-871,Closed,2014-07-26,00:15:00,July 2014,30,4,103301,SEALING - OP 40,SEALING TABLE 4,4,08_35A,35,8,PS,PE01,TENDON SLEEVE,DAMAGE,LARGE TEAR OR ABRASION GREATER THAN 4 IN,RESEAL,,
TK-877,Closed,2014-07-26,02:43:00,July 2014,30,4,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,B37_ALL,0,37,PB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-873,Closed,2014-07-26,03:20:00,July 2014,30,4,103485,SEALING - OP 40,SEALING TABLE 2,2,01_36A,36,1,PS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
TK-873,Closed,2014-07-26,03:21:00,July 2014,30,4,103485,SEALING - OP 40,SEALING TABLE 2,2,03_36A,36,3,PS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
TK-873,Closed,2014-07-26,03:38:00,July 2014,30,4,103216,SEALING - OP 40,SEALING TABLE 2,2,48_36A,36,48,PS,PE01,GORE SEALS,TUCK,FLAG TUCK ANY SIZE WITH JAGGED EDGE SHELL SEAL,VERTROD,,
TK-878,Closed,2014-07-26,08:41:00,July 2014,30,4,103383,SEALING - OP 40,SEALING TABLE 2,2,B02_29A,29,2,PB,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
WK-003,Closed,2014-07-26,09:21:00,July 2014,30,4,103223,SEALING - OP 40,SEALING TABLE 5,5,41_00B,0,41,QS,PE01,TENDON,DAMAGE,TENDON IS FRAYED OR CUT; BAR TACK IS LOOSE OR INCOMPLETE,REPLACE; TENDON RETHREAD,,
TK-877,Closed,2014-07-26,09:28:00,July 2014,30,4,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,B48_35A,35,48,PB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-877,Closed,2014-07-26,09:29:00,July 2014,30,4,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,B36_36A,36,36,PB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-877,Closed,2014-07-26,09:30:00,July 2014,30,4,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,B36_35A,35,36,PB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-877,Closed,2014-07-26,09:31:00,July 2014,30,4,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,B36_34A,34,36,PB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
WK-003,Closed,2014-07-26,10:21:00,July 2014,30,4,103223,SEALING - OP 40,SEALING TABLE 5,5,44_39A,39,44,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-003,Closed,2014-07-26,11:03:00,July 2014,30,4,103223,SEALING - OP 40,SEALING TABLE 5,5,51_24B,-24,51,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-871,Closed,2014-07-26,11:36:00,July 2014,30,4,101501,SEALING - OP 40,SEALING TABLE 4,4,40_ALL,0,40,PS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,
TK-878,Closed,2014-07-26,11:36:00,July 2014,30,4,103376,SEALING - OP 40,SEALING TABLE 2,2,B20_ALL,0,20,PB,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,RESEAL,,sealer started early before apex end was in the machine.
TK-872,Closed,2014-07-26,12:39:00,July 2014,30,4,790,SEALING - OP 40,SEALING TABLE 2,2,48_25A,25,48,PS,PE01,GORE SEALS,TUCK,FINAL SEAL; SMALL (<1/4 IN); WITH JAGGED EDGE SEAL AND IS ACCESSIBLE FOR PATCHING,VERTROD & SSA PATCH,,found in finishing at Audit inspection
TK-877,Closed,2014-07-26,13:09:00,July 2014,30,4,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,01_34A,34,1,PS,PE01,GORE SEALS,FOLDED BARRIER LAYER,A BARRIER LAYER FLIPS OVER ON ITSELF DURING THE SEALING PROCESS AND THERE ARE EXTRA LAYERS IN THE SEAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-877,Closed,2014-07-26,13:44:00,July 2014,30,4,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,04_14A,14,4,PS,PE01,GORE SEALS,SEALED EXTRA MATERIAL,SEAL INCLUDES NEARBY GORE MATERIAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-878,Closed,2014-07-26,14:00:00,July 2014,30,4,102526,SEALING - OP 40,SEALING TABLE 2,2,B31_28A,28,31,PB,PE01,GORE SEALS,VOID GORE MATERIAL,SEAL FAILS TO CAPTURE GORE MATERIAL,RESEAL,,
TK-878,Closed,2014-07-26,14:04:00,July 2014,30,4,102526,SEALING - OP 40,SEALING TABLE 2,2,B31_28A,28,31,PB,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,
TK-877,Closed,2014-07-26,14:26:00,July 2014,30,4,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,07_10A,10,7,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-871,Closed,2014-07-26,15:20:00,July 2014,30,4,103301,SEALING - OP 40,SEALING TABLE 4,4,41_09A,9,41,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-878,Closed,2014-07-26,17:48:00,July 2014,30,4,103269,SEALING - OP 40,SEALING TABLE 2,2,B30_09B,-9,30,PB,PE01,GORE SEALS,FAILED RESEAL,DEFECT PERSISTS AFTER RESEAL OR SUBSEQUENT SEAL DEFECT REQUIRES A NEW SEAL,CUT OFF,,
TK-878,Closed,2014-07-26,17:49:00,July 2014,30,4,103269,SEALING - OP 40,SEALING TABLE 2,2,B29_ALL,0,29,PB,PE01,GORE SEALS,DEEP SCISSOR CUT,OPERATOR CUT PAST THE SEAL WHEN TRIMMING FILM,CUT OFF,,
TK-878,Closed,2014-07-26,17:49:00,July 2014,30,4,103269,SEALING - OP 40,SEALING TABLE 2,2,B28_ALL,0,28,PB,PE01,GORE SEALS,DEEP SCISSOR CUT,OPERATOR CUT PAST THE SEAL WHEN TRIMMING FILM,CUT OFF,,
TK-877,Closed,2014-07-29,08:36:00,July 2014,31,5,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,48_10A,10,48,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-878,Closed,2014-07-29,11:20:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,06_15B,-15,6,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-878,Closed,2014-07-29,11:31:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,06_32B,-32,6,PS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-878,Closed,2014-07-29,11:40:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,07_35A,35,7,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
TK-878,Closed,2014-07-29,11:55:00,July 2014,31,5,103376,SEALING - OP 40,SEALING TABLE 2,2,08_05A,5,8,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-877,Closed,2014-07-29,11:55:00,July 2014,31,5,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,48_04B,-4,48,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-877,Closed,2014-07-29,11:57:00,July 2014,31,5,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,48_37A,37,48,PS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,SFDAEGRDS1.RAVEN.RAVENIND.NET,,"seal 1 came out from under clamp made seal gap really small had to cut out seals 47, 48, 1, and seal 2 ( seal 1 already resealed had to cut back to seal 2)"
TK-878,Closed,2014-07-29,13:01:00,July 2014,31,5,103376,SEALING - OP 40,SEALING TABLE 2,2,09_ALL,0,9,PS,PE01,GORE SEALS,VOID CTAPE/BACKING,SHELL OR BALLONET; ANY VOID ANYWHERE,RESEAL,,back-up tape didn't start
TK-878,Closed,2014-07-29,13:10:00,July 2014,31,5,103376,SEALING - OP 40,SEALING TABLE 2,2,10_36A,36,10,PS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
TK-878,Closed,2014-07-29,13:25:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,11_30A,30,11,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-878,Closed,2014-07-29,13:25:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,11_30A,30,11,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-878,Closed,2014-07-29,13:26:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,11_30A,30,11,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-878,Closed,2014-07-29,13:26:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,11_30A,30,11,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-877,Closed,2014-07-29,13:26:00,July 2014,31,5,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,48_34A,34,48,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-878,Closed,2014-07-29,13:40:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,12_36B,-36,12,PS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
TK-874,Closed,2014-07-29,13:43:00,July 2014,31,5,101423,SEALING - OP 40,SEALING TABLE 3,3,09_30A,30,9,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-877,Closed,2014-07-29,13:57:00,July 2014,31,5,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,01_34A,34,1,PS,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,SFDAEGRDS1.RAVEN.RAVENIND.NET,,bottom backup tape didnt start
TK-874,Closed,2014-07-29,14:23:00,July 2014,31,5,103732,SEALING - OP 40,SEALING TABLE 3,3,12_04B,-4,12,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-878,Closed,2014-07-29,14:52:00,July 2014,31,5,103376,SEALING - OP 40,SEALING TABLE 2,2,20_08A,8,20,PS,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,RESEAL,,Bottom back-up roll fell off holder.
TK-877,Closed,2014-07-29,15:07:00,July 2014,31,5,Aeroprod1,SEALING - OP 40,SEALING TABLE 1,1,02_35B,-35,2,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,SFDAEGRDS1.RAVEN.RAVENIND.NET,,
TK-874,Closed,2014-07-29,15:38:00,July 2014,31,5,103732,SEALING - OP 40,SEALING TABLE 3,3,16_32B,-32,16,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-878,Closed,2014-07-29,15:41:00,July 2014,31,5,103383,SEALING - OP 40,SEALING TABLE 2,2,20_17A,17,20,PS,PE01,GORE SEALS,SEAL ON SEAL,RESEAL RUNS OVER ORIGINAL SEAL,CUT OFF,,
